,gender,car,reality,child_num,income_total,income_type,edu_type,family_type,house_type,FLAG_MOBIL,work_phone,phone,email,occyp_type,family_size,credit,Decile,TotalHP
354,1,1,1,0,247500,4,4,1,1,1,1,0,0,8,2,2,8,2
355,0,1,1,0,225000,0,1,3,5,1,0,0,0,3,1,2,8,1
356,1,0,1,0,234000,4,4,1,4,1,1,0,0,8,2,2,8,2
357,1,1,1,0,225000,1,1,1,1,1,0,0,0,18,2,1,8,1
358,1,1,1,0,81000,1,4,1,1,1,0,1,0,18,2,2,5,2
359,0,0,1,1,135000,4,4,1,1,1,1,1,0,8,3,1,7,3
360,0,0,1,0,126000,0,1,2,1,1,0,0,0,10,1,2,7,1
361,1,1,1,2,225000,4,4,1,4,1,0,0,0,18,4,1,8,1
362,0,0,0,0,180000,1,4,4,1,1,0,0,0,18,1,0,8,1
363,1,1,0,0,306000,4,1,1,1,1,1,0,0,0,2,1,8,2
364,0,0,0,0,67500,1,4,4,1,1,0,0,0,18,1,2,4,1
365,0,0,1,0,90000,1,4,1,1,1,0,1,0,18,2,1,6,2
366,0,0,1,0,112500,2,4,1,1,1,1,0,1,18,2,2,6,2
367,1,1,1,0,247500,4,4,1,1,1,1,0,0,8,2,2,8,2
368,0,0,1,0,108000,4,4,2,1,1,0,0,0,8,1,2,6,1
369,1,1,1,0,135000,0,4,1,1,1,0,0,0,8,2,2,7,1
370,0,1,1,1,279000,4,1,0,1,1,1,1,0,10,3,2,8,3
371,0,0,0,0,112500,0,4,1,1,1,0,0,0,6,2,2,6,1
372,1,1,1,0,405000,0,4,1,1,1,0,0,1,10,2,1,8,1
373,0,1,1,1,450000,0,4,1,1,1,0,1,1,3,3,2,8,2
374,1,1,1,1,900000,0,1,0,1,1,0,0,0,6,3,2,8,1
375,0,0,1,0,270000,1,1,1,1,1,0,0,0,18,2,2,8,1
376,1,1,1,1,148500,4,4,1,1,1,0,0,0,8,3,2,7,1
377,0,0,1,2,90000,4,1,1,1,1,0,0,0,18,4,1,6,1
378,1,1,0,0,270000,0,1,2,1,1,0,1,0,18,1,2,8,2
379,0,0,1,0,112500,4,4,1,1,1,1,0,0,18,2,2,6,2
380,0,1,0,0,135000,0,1,1,1,1,0,0,0,3,2,2,7,1
381,0,1,0,0,180000,4,4,1,1,1,0,0,0,10,2,1,8,1
382,1,1,0,2,378000,0,1,1,1,1,0,0,1,16,4,2,8,1
383,0,0,1,0,99000,1,4,4,1,1,0,1,0,18,1,1,6,2
384,0,1,1,0,360000,2,1,2,1,1,0,0,0,3,1,2,8,1
385,0,0,1,0,81000,4,4,0,1,1,0,1,0,9,2,2,5,2
386,0,1,1,0,180000,0,2,1,1,1,0,0,1,6,2,1,8,1
387,0,0,1,0,630000,2,1,1,1,1,0,0,0,10,2,2,8,1
388,0,1,1,0,225000,0,1,1,1,1,0,0,0,18,2,2,8,1
389,0,0,0,1,81000,4,4,1,1,1,0,1,0,2,3,2,5,2
390,0,0,0,1,90000,1,4,1,1,1,0,0,0,18,3,1,6,1
391,1,0,0,2,225000,4,1,0,1,1,1,0,0,8,4,2,8,2
392,1,1,0,2,112500,4,4,1,1,1,0,1,0,8,4,2,6,2
393,0,0,1,1,202500,4,2,1,1,1,0,1,0,14,3,2,8,2
394,1,1,1,0,112500,4,4,1,1,1,1,0,0,18,2,2,6,2
395,1,0,0,2,180000,4,4,1,1,1,0,0,1,8,4,1,8,1
396,0,0,1,0,135000,1,4,4,1,1,0,0,0,18,1,2,7,1
397,0,0,1,0,67500,1,4,1,1,1,0,1,0,18,2,2,4,2
398,0,0,1,0,247500,0,1,3,1,1,0,0,0,2,1,2,8,1
399,1,0,1,0,31500,1,4,1,1,1,0,0,0,18,2,0,1,1
400,0,0,1,0,247500,0,4,1,1,1,0,0,0,2,2,1,8,1
401,0,1,0,0,135000,2,1,1,1,1,0,0,0,18,2,2,7,1
402,0,1,1,0,29250,1,4,1,1,1,0,0,0,18,2,0,0,1
403,0,0,1,0,72000,1,4,1,1,1,0,0,0,18,2,2,4,1
404,0,0,1,0,112500,0,1,0,1,1,1,1,0,3,2,1,6,3
405,0,0,0,0,135000,2,4,1,1,1,0,0,0,6,2,1,7,1
406,0,0,1,0,270000,1,1,1,1,1,0,0,0,18,2,1,8,1
407,1,1,0,0,202500,1,1,1,1,1,0,0,0,18,2,2,8,1
408,0,0,1,0,135000,4,3,0,1,1,0,0,0,8,2,2,7,1
409,0,0,0,1,157500,4,1,1,1,1,0,1,0,0,3,0,7,2
410,0,0,1,3,180000,2,1,1,1,1,0,0,0,3,5,2,8,1
411,1,1,1,0,202500,1,4,1,1,1,0,0,0,18,2,2,8,1
412,0,0,1,1,166500,4,4,0,1,1,0,0,1,18,3,2,7,1
413,1,1,1,0,94500,1,4,1,1,1,0,0,0,18,2,0,6,1
414,0,1,1,0,247500,4,4,3,5,1,0,0,0,14,1,0,8,1
415,0,0,0,0,180000,4,4,4,1,1,0,0,0,18,1,2,8,1
416,1,0,0,1,225000,0,4,1,5,1,0,0,0,4,3,2,8,1
417,0,0,0,0,225000,2,4,1,5,1,0,1,0,11,2,1,8,2
418,1,0,0,0,157500,0,4,0,1,1,0,0,0,16,2,2,7,1
419,1,1,1,0,135000,4,4,1,1,1,0,1,0,9,2,1,7,2
420,1,1,1,0,180000,4,1,1,5,1,0,0,0,8,2,1,8,1
421,0,1,0,0,180000,4,4,1,1,1,0,0,0,18,2,2,8,1
422,1,0,0,2,135000,4,4,1,1,1,0,0,0,8,4,1,7,1
423,1,0,1,2,148500,0,4,1,2,1,1,1,0,8,4,0,7,3
424,0,0,1,1,112500,0,4,1,1,1,1,1,0,14,3,2,6,3
425,0,0,1,0,135000,1,4,1,1,1,0,1,0,18,2,1,7,2
426,0,0,1,0,90000,2,1,1,1,1,0,0,0,2,2,2,6,1
427,1,0,1,0,270000,4,4,1,1,1,0,1,0,8,2,0,8,2
428,1,0,1,2,112500,4,4,1,1,1,0,1,0,8,4,0,6,2
429,0,0,1,0,135000,1,4,1,1,1,0,0,0,18,2,2,7,1
430,0,1,1,0,139500,0,2,1,1,1,0,0,0,6,2,0,7,1
431,0,0,0,1,135000,0,4,1,5,1,0,0,0,14,3,2,7,1
432,1,0,1,0,270000,4,4,1,5,1,1,0,0,8,2,0,8,2
433,1,0,0,0,225000,2,4,1,1,1,1,1,0,4,2,2,8,3
434,0,0,1,0,121500,0,4,1,1,1,0,0,0,3,2,2,7,1
435,0,1,0,0,225000,1,4,1,1,1,0,0,0,18,2,2,8,1
436,1,0,0,0,225000,4,1,1,1,1,0,0,1,14,2,2,8,1
437,1,1,0,1,135000,4,1,1,1,1,0,0,0,8,3,0,7,1
438,1,1,0,0,360000,4,1,0,1,1,1,0,0,10,2,1,8,2
439,0,0,1,0,112500,1,4,3,1,1,0,1,0,18,1,2,6,2
440,0,0,0,0,112500,1,4,1,1,1,0,0,0,18,2,2,6,1
441,1,1,1,1,157500,2,1,1,1,1,0,0,0,18,3,2,7,1
442,1,0,1,0,337500,4,1,1,1,1,0,0,0,10,2,2,8,1
443,0,1,1,1,315000,4,2,3,1,1,0,0,0,3,2,0,8,1
444,1,0,0,0,121500,4,4,1,1,1,0,1,0,8,2,0,7,2
445,0,1,0,1,67500,2,1,1,1,1,1,0,0,6,3,1,4,2
446,0,0,0,0,108000,1,4,4,1,1,0,0,0,18,1,2,6,1
447,0,0,0,0,144000,1,4,2,1,1,0,0,0,18,1,2,7,1
448,1,1,0,2,225000,2,1,1,5,1,0,0,0,6,4,1,8,1
449,0,0,1,0,121500,1,4,4,1,1,0,0,0,18,1,0,7,1
450,1,1,0,0,157500,2,4,1,1,1,1,0,0,18,2,2,7,2
451,0,1,1,0,270000,0,4,1,1,1,0,0,0,8,2,1,8,1
452,0,1,1,1,180000,4,1,3,1,1,0,0,0,14,2,2,8,1
453,0,0,1,0,45000,1,4,1,1,1,0,1,0,18,2,2,2,2
454,0,0,0,0,180000,0,4,0,2,1,0,0,0,8,2,2,8,1
455,0,0,0,0,135000,0,2,3,1,1,0,0,0,0,1,2,7,1
456,0,1,1,0,81000,4,4,1,1,1,0,1,0,12,2,2,5,2
457,0,1,1,1,112500,0,1,0,1,1,0,0,1,3,3,2,6,1
458,1,1,1,0,157500,4,4,1,1,1,0,0,0,8,2,2,7,1
459,0,0,0,0,112500,4,1,3,5,1,1,1,0,6,1,2,6,3
460,1,0,1,1,202500,2,1,1,1,1,0,0,0,3,3,2,8,1
461,1,0,1,0,211500,4,4,3,1,1,1,1,0,3,1,2,8,3
462,0,0,0,2,112500,0,4,1,1,1,0,1,0,18,4,1,6,2
463,0,1,1,0,157500,4,2,1,1,1,1,1,0,18,2,1,7,3
464,0,0,1,0,247500,0,1,4,1,1,0,1,0,18,1,2,8,2
465,0,0,1,0,202500,0,4,1,1,1,0,0,0,10,2,2,8,1
466,1,1,1,1,193500,4,4,1,1,1,1,0,0,3,3,2,8,2
467,1,1,0,0,225000,4,4,1,1,1,0,0,0,4,2,1,8,1
468,0,0,1,0,90000,4,1,3,1,1,0,0,0,8,1,2,6,1
469,0,0,0,0,108000,0,4,1,1,1,0,1,0,8,2,2,6,2
470,0,0,1,0,135000,0,4,1,1,1,0,0,0,8,2,0,7,1
471,1,0,1,0,270000,4,4,1,1,1,0,0,0,3,2,1,8,1
472,0,0,1,0,157500,1,4,3,1,1,0,0,0,18,1,1,7,1
473,0,0,0,0,135000,0,4,3,1,1,1,0,0,14,1,1,7,2
474,0,0,1,0,81000,2,1,4,1,1,0,0,0,6,1,1,5,1
475,1,1,0,0,247500,0,1,1,1,1,1,0,0,4,2,2,8,2
476,1,0,0,3,180000,4,4,1,1,1,0,0,0,8,5,2,8,1
477,0,1,1,0,126000,1,4,1,1,1,0,0,0,18,2,2,7,1
478,0,0,1,0,121500,0,4,1,1,1,0,0,0,3,2,2,7,1
479,0,0,1,1,90000,2,1,1,1,1,0,0,1,3,3,1,6,1
480,0,0,1,1,180000,4,1,1,1,1,0,0,1,14,3,1,8,1
481,1,0,0,0,180000,4,4,1,1,1,0,1,0,8,2,2,8,2
482,0,1,0,0,360000,4,1,1,1,1,1,1,1,10,2,2,8,3
483,0,1,0,0,225000,0,1,1,5,1,0,0,0,0,2,2,8,1
484,0,0,1,0,189000,1,2,4,1,1,0,0,0,18,1,2,8,1
485,0,0,1,0,270000,4,1,3,1,1,0,1,0,10,1,2,8,2
486,0,1,1,1,184500,0,4,1,1,1,0,0,0,10,3,2,8,1
487,1,1,1,0,270000,4,4,3,1,1,0,0,0,8,1,0,8,1
488,0,0,1,0,103500,0,1,0,5,1,0,0,0,18,2,2,6,1
489,0,0,1,0,112500,4,4,1,1,1,0,1,0,14,2,2,6,2
490,1,1,0,0,427500,4,1,1,1,1,1,0,0,10,2,2,8,2
491,1,0,1,1,270000,0,4,1,1,1,0,0,0,8,3,2,8,1
492,0,0,1,0,180000,4,4,1,1,1,0,0,0,8,2,2,8,1
493,0,0,1,0,67500,1,4,3,1,1,0,1,1,18,1,2,4,2
494,0,0,1,3,103500,4,4,1,1,1,1,0,0,18,5,2,6,2
495,1,1,0,0,112500,4,4,0,1,1,0,1,0,18,2,1,6,2
496,0,0,0,1,135000,4,4,0,1,1,0,0,0,8,3,2,7,1
497,1,1,0,1,207000,2,4,1,5,1,0,0,0,18,3,2,8,1
498,1,0,1,0,135000,4,1,1,1,1,0,0,1,8,2,2,7,1
499,0,0,1,0,225000,1,4,1,1,1,0,1,0,18,2,0,8,2
500,0,0,1,0,112500,1,4,4,1,1,0,0,0,18,1,2,6,1
501,1,0,1,0,49500,1,4,0,1,1,0,0,0,18,2,0,2,1
502,1,0,1,0,108000,1,4,1,1,1,0,0,0,18,2,1,6,1
503,0,0,1,3,157500,4,1,1,1,1,0,0,0,0,5,2,7,1
504,0,0,1,0,103500,0,1,1,1,1,0,0,0,1,2,2,6,1
505,0,1,0,0,270000,4,1,1,1,1,0,1,0,11,2,1,8,2
506,0,0,0,1,180000,0,2,1,1,1,1,1,0,6,3,2,8,3
507,1,0,1,0,112500,1,4,1,1,1,0,0,0,18,2,1,6,1
508,0,0,1,0,65250,1,4,4,1,1,0,1,0,18,1,1,4,2
509,0,0,1,0,360000,1,4,1,1,1,0,0,0,18,2,1,8,1
510,1,1,0,1,202500,0,1,1,2,1,0,0,0,4,3,2,8,1
511,0,0,1,0,265500,4,4,1,1,1,1,1,0,14,2,2,8,3
512,0,0,1,0,135000,4,4,1,1,1,0,1,0,18,2,2,7,2
513,0,0,0,1,202500,4,1,0,5,1,0,0,0,6,3,2,8,1
514,1,0,0,0,270000,4,4,1,5,1,1,1,0,8,2,2,8,3
515,0,0,1,0,112500,1,4,4,1,1,0,0,0,18,1,2,6,1
516,0,0,1,0,135000,4,4,4,1,1,0,1,0,10,1,2,7,2
517,0,0,1,0,112500,1,1,1,1,1,0,0,0,18,2,1,6,1
518,0,0,1,0,112500,4,4,1,4,1,0,0,0,14,2,2,6,1
519,1,0,0,0,135000,4,4,3,1,1,1,0,0,8,1,1,7,2
520,0,1,1,0,427500,1,1,1,1,1,0,1,0,18,2,2,8,2
521,0,0,0,0,315000,0,1,1,1,1,1,1,1,14,2,2,8,3
522,0,0,1,0,76500,4,4,1,1,1,0,0,0,14,2,2,5,1
523,0,0,0,0,135000,0,4,1,1,1,0,0,0,14,2,2,7,1
524,0,0,1,0,180000,1,4,1,1,1,0,1,0,18,2,2,8,2
525,1,1,0,0,234000,4,4,1,1,1,1,1,0,8,2,1,8,3
526,0,0,1,0,261000,0,4,2,1,1,0,1,0,6,1,2,8,2
527,0,0,0,1,157500,0,4,1,1,1,0,0,0,14,3,2,7,1
528,1,0,1,0,450000,0,4,3,5,1,0,0,0,10,1,0,8,1
529,0,0,1,0,157500,1,4,2,1,1,0,0,0,18,1,2,7,1
530,0,0,1,0,180000,2,1,1,1,1,0,0,0,3,2,2,8,1
531,1,1,0,2,427500,0,1,1,1,1,1,0,0,10,4,2,8,2
532,0,0,0,0,247500,4,4,1,1,1,1,0,0,8,2,2,8,2
533,0,0,1,1,157500,4,4,1,1,1,0,0,0,8,3,2,7,1
534,0,0,1,0,225000,0,1,3,1,1,0,0,0,3,1,2,8,1
535,1,1,1,0,126000,4,4,1,1,1,0,0,0,8,2,2,7,1
536,0,0,1,0,135000,4,1,1,1,1,0,0,0,8,2,0,7,1
537,0,0,1,2,270000,0,1,1,1,1,0,0,1,15,4,2,8,1
538,0,0,1,0,135000,4,4,3,1,1,1,0,0,8,1,2,7,2
539,1,1,0,0,360000,2,1,1,1,1,0,0,0,18,2,2,8,1
540,1,1,1,0,103500,4,4,1,1,1,0,0,0,18,2,2,6,1
541,1,0,0,0,135000,4,4,0,3,1,0,0,0,9,2,0,7,1
542,0,0,0,0,157500,4,1,3,1,1,0,0,1,14,1,1,7,1
543,1,1,0,0,148500,4,4,0,1,1,1,1,0,8,2,2,7,3
544,0,0,1,0,112500,1,4,0,1,1,0,1,0,18,2,2,6,2
545,0,0,1,1,135000,4,4,1,1,1,0,0,0,17,3,2,7,1
546,0,0,1,0,76500,1,4,1,1,1,0,1,0,18,2,2,5,2
547,1,0,0,1,225000,0,4,1,5,1,0,0,0,4,3,0,8,1
548,0,0,1,0,180000,4,4,1,1,1,0,0,0,1,2,2,8,1
549,0,0,0,0,216000,4,4,2,1,1,1,0,0,1,1,2,8,2
550,1,1,0,0,121500,4,4,1,1,1,0,1,0,8,2,2,7,2
551,0,0,1,0,247500,0,4,1,1,1,0,0,0,14,2,2,8,1
552,0,0,0,1,135000,2,1,1,1,1,1,0,0,10,3,2,7,2
553,1,1,1,0,202500,0,4,1,4,1,0,0,0,18,2,2,8,1
554,0,0,1,1,126000,4,4,1,1,1,1,1,0,1,3,2,7,3
555,0,0,1,2,135000,4,4,1,1,1,0,0,0,18,4,2,7,1
556,0,1,1,0,112500,4,1,1,1,1,0,0,1,0,2,1,6,1
557,0,0,1,0,40500,1,4,1,1,1,0,0,0,18,2,2,1,1
558,1,1,1,0,157500,4,4,1,1,1,0,0,1,4,2,2,7,1
559,0,0,1,0,225000,4,4,4,1,1,1,0,0,6,1,2,8,2
560,0,0,1,0,121500,4,4,1,1,1,0,0,0,18,2,1,7,1
561,0,1,0,0,108000,4,4,1,5,1,1,0,0,18,2,2,6,2
562,0,0,1,0,135000,4,4,1,1,1,0,0,0,1,2,0,7,1
563,1,1,0,0,135000,4,4,1,1,1,0,0,0,4,2,2,7,1
564,0,0,0,2,225000,4,4,1,5,1,0,0,0,14,4,2,8,1
565,1,0,1,1,225000,4,4,1,1,1,1,1,0,8,3,0,8,3
566,0,0,1,0,90000,4,1,0,1,1,0,0,0,11,2,1,6,1
567,0,1,1,0,315000,0,4,1,1,1,0,0,1,3,2,1,8,1
568,0,0,0,0,121500,1,4,2,1,1,0,0,0,18,1,2,7,1
569,0,0,1,1,157500,2,4,1,1,1,0,0,0,10,3,2,7,1
570,0,0,1,0,135000,1,4,1,1,1,0,0,0,18,2,2,7,1
571,1,0,0,0,81000,4,4,1,5,1,1,0,0,8,2,2,5,2
572,1,1,1,0,135000,1,1,1,1,1,0,0,0,18,2,2,7,1
573,1,1,0,2,234000,2,4,1,1,1,0,1,0,8,4,1,8,2
574,0,0,1,0,81000,4,4,1,1,1,0,0,0,9,2,2,5,1
575,0,0,0,0,216000,1,4,1,1,1,0,0,0,18,2,1,8,1
576,1,0,1,0,427500,0,1,3,1,1,0,1,1,8,1,2,8,2
577,1,1,1,1,315000,4,4,2,1,1,0,0,0,10,2,1,8,1
578,0,0,1,0,135000,1,4,4,1,1,0,1,0,18,1,1,7,2
579,0,0,1,0,157500,4,1,1,1,1,0,0,1,11,2,1,7,1
580,0,1,1,1,157500,0,4,1,1,1,0,0,0,8,3,2,7,1
581,1,0,0,2,180000,4,4,1,1,1,0,0,1,8,4,1,8,1
582,1,1,1,0,225000,0,4,1,1,1,0,0,0,3,2,2,8,1
583,1,0,1,1,112500,4,4,1,1,1,0,0,0,8,3,0,6,1
584,1,1,0,0,360000,2,1,1,1,1,0,0,0,18,2,2,8,1
585,1,1,1,2,225000,4,1,1,1,1,0,0,0,4,4,2,8,1
586,0,0,0,2,121500,4,1,1,1,1,0,0,0,5,4,0,7,1
587,0,0,0,2,135000,4,4,1,5,1,0,0,0,3,4,2,7,1
588,0,0,1,0,270000,1,4,1,1,1,0,1,0,18,2,2,8,2
589,1,1,1,0,112500,4,4,1,1,1,0,0,0,8,2,0,6,1
590,1,1,1,2,265500,4,1,1,1,1,0,0,0,8,4,1,8,1
591,1,0,1,0,225000,4,4,1,1,1,0,0,0,8,2,2,8,1
592,0,0,1,0,135000,1,4,1,1,1,0,0,0,18,2,2,7,1
593,0,0,1,0,225000,1,4,2,1,1,0,0,0,18,1,0,8,1
594,0,0,1,0,180000,4,4,1,1,1,0,0,0,8,2,0,8,1
595,0,1,0,0,112500,4,4,1,2,1,0,1,0,14,2,2,6,2
596,0,0,1,0,225000,4,4,1,1,1,0,0,0,18,2,2,8,1
597,0,0,1,0,135000,1,4,1,1,1,0,0,0,18,2,2,7,1
598,0,0,0,0,202500,2,1,1,5,1,0,1,0,3,2,1,8,2
599,0,0,1,0,81000,1,4,4,1,1,0,0,0,18,1,2,5,1
600,0,0,1,0,135000,4,4,1,1,1,0,0,0,18,2,2,7,1
601,0,0,1,0,247500,0,1,3,1,1,0,0,1,3,1,2,8,1
602,0,0,1,0,90000,1,4,1,1,1,0,0,1,18,2,2,6,1
603,0,0,0,1,180000,4,2,1,5,1,0,0,0,18,3,2,8,1
604,0,0,1,0,247500,1,4,4,2,1,0,0,0,18,1,2,8,1
605,0,0,0,1,112500,0,4,3,1,1,0,0,0,6,2,2,6,1
606,1,0,0,1,292500,2,4,1,1,1,0,1,0,18,3,2,8,2
607,0,0,1,1,99000,4,4,1,1,1,1,0,0,14,3,1,6,2
608,0,1,1,0,175500,1,1,1,1,1,0,1,0,18,2,1,7,2
609,0,0,1,2,135000,4,2,1,1,1,0,0,1,14,4,2,7,1
610,0,0,1,1,126000,4,1,1,1,1,1,1,1,14,3,1,7,3
611,1,0,0,0,157500,0,4,0,2,1,1,0,0,16,2,2,7,2
612,0,0,1,1,157500,4,4,1,1,1,1,1,0,14,3,2,7,3
613,1,0,1,0,148500,4,4,1,1,1,0,0,0,8,2,2,7,1
614,0,0,1,0,247500,4,4,1,1,1,1,1,0,8,2,0,8,3
615,0,0,0,0,270000,4,4,4,1,1,0,0,0,2,1,0,8,1
616,1,1,0,1,202500,4,4,2,5,1,1,0,0,8,2,0,8,2
617,0,0,1,0,81000,4,4,1,1,1,0,0,0,8,2,2,5,1
618,0,0,1,0,126000,1,4,1,1,1,0,0,0,18,2,2,7,1
619,1,0,1,0,225000,4,4,3,1,1,0,0,0,4,1,0,8,1
620,1,0,1,1,360000,4,4,0,1,1,0,0,0,14,3,1,8,1
621,0,0,0,0,90000,1,4,4,1,1,0,1,0,18,1,1,6,2
622,1,0,0,0,121500,4,1,1,1,1,0,0,0,18,2,2,7,1
623,1,0,1,0,126000,1,4,1,4,1,0,0,0,18,2,2,7,1
624,1,0,1,0,162000,4,4,3,1,1,0,0,0,16,1,1,7,1
625,0,0,1,0,157500,0,4,2,5,1,0,0,0,18,1,1,7,1
626,0,1,1,0,135000,4,4,1,1,1,0,0,0,3,2,1,7,1
627,0,1,1,1,94500,4,4,1,1,1,0,0,0,10,3,2,6,1
628,0,0,1,0,189000,4,4,1,1,1,0,0,0,14,2,2,8,1
629,0,0,1,0,112500,1,4,0,1,1,0,1,0,18,2,2,6,2
630,0,0,1,0,135000,1,1,1,1,1,0,1,1,18,2,2,7,2
631,0,0,1,0,81000,1,4,1,1,1,0,0,0,18,2,2,5,1
632,1,1,1,0,135000,4,4,3,1,1,1,1,0,8,1,2,7,3
633,1,1,1,1,427500,4,1,1,1,1,0,0,0,10,3,2,8,1
634,0,0,1,0,90000,0,4,2,1,1,0,0,1,18,1,2,6,1
635,0,0,1,0,193500,2,1,1,1,1,0,0,0,3,2,2,8,1
636,0,0,1,0,270000,0,1,3,1,1,0,1,1,12,1,0,8,2
637,0,1,0,0,157500,4,2,1,5,1,1,1,0,4,2,0,7,3
638,1,1,1,2,225000,4,4,1,1,1,1,1,0,8,4,2,8,3
639,0,0,1,0,112500,4,4,4,1,1,0,0,0,8,1,2,6,1
640,1,0,1,2,270000,4,4,3,1,1,0,0,0,8,3,2,8,1
641,1,0,0,0,360000,4,2,3,2,1,0,1,1,8,1,1,8,2
642,0,0,1,0,270000,4,1,1,1,1,0,0,0,14,2,1,8,1
643,1,1,1,1,157500,4,1,1,1,1,0,0,0,8,3,1,7,1
644,1,1,1,0,360000,4,2,1,1,1,1,1,0,14,2,0,8,3
645,1,1,1,0,90000,4,4,1,5,1,1,0,0,18,2,0,6,2
646,1,1,1,0,135000,4,3,0,1,1,0,0,0,18,2,1,7,1
647,0,0,1,0,297000,0,4,3,4,1,0,0,0,8,1,1,8,1
648,1,1,1,1,270000,4,1,1,1,1,0,0,0,10,3,1,8,1
649,0,1,1,0,135000,1,1,1,1,1,0,0,0,18,2,2,7,1
650,1,1,1,1,292500,4,4,1,1,1,0,1,0,8,3,2,8,2
651,1,0,1,0,180000,1,4,0,1,1,0,0,0,18,2,2,8,1
652,0,0,1,0,135000,4,4,1,1,1,0,0,0,17,2,2,7,1
653,0,1,0,0,112500,4,4,1,1,1,0,0,0,8,2,2,6,1
654,0,0,0,0,180000,0,4,1,1,1,0,0,0,10,2,2,8,1
655,0,0,0,0,211500,0,1,1,5,1,1,1,0,8,2,2,8,3
656,0,0,1,2,67500,4,4,1,1,1,0,0,0,14,4,1,4,1
657,1,1,0,2,225000,4,4,1,1,1,0,0,0,4,4,2,8,1
658,0,0,1,0,202500,4,4,1,1,1,0,1,0,11,2,2,8,2
659,0,0,0,0,90000,1,4,4,1,1,0,1,0,18,1,1,6,2
660,0,0,1,1,112500,0,4,1,1,1,0,0,0,18,3,2,6,1
661,1,1,1,0,270000,4,4,2,1,1,0,0,0,8,1,2,8,1
662,0,0,1,1,135000,0,4,0,1,1,0,0,1,18,3,1,7,1
663,0,0,1,1,225000,0,4,1,1,1,0,0,0,13,3,2,8,1
664,1,1,1,0,360000,1,1,3,1,1,0,1,0,18,1,2,8,2
665,0,0,0,0,405000,4,1,1,1,1,0,0,0,18,2,2,8,1
666,1,1,1,1,157500,4,1,1,1,1,0,0,0,8,3,2,7,1
667,0,0,0,1,270000,4,4,2,1,1,1,1,0,6,2,2,8,3
668,1,0,1,0,121500,2,4,1,1,1,1,1,0,8,2,1,7,3
669,0,0,1,0,193500,4,4,3,1,1,0,0,0,18,1,0,8,1
670,0,0,1,0,225000,1,4,2,1,1,0,1,0,18,1,2,8,2
671,0,0,1,0,135000,4,4,3,1,1,0,0,0,18,1,1,7,1
672,0,0,0,0,90000,4,4,1,1,1,0,1,0,14,2,0,6,2
673,0,0,0,1,45000,4,4,1,1,1,0,0,0,3,3,0,2,1
674,0,0,0,0,157500,4,4,3,1,1,0,0,0,8,1,1,7,1
675,0,0,0,0,162000,1,4,0,1,1,0,0,0,18,2,2,7,1
676,1,0,1,0,157500,0,0,1,1,1,0,1,0,10,2,2,7,2
677,0,0,0,1,180000,0,2,1,1,1,1,1,0,6,3,1,8,3
678,1,1,1,0,270000,4,1,1,1,1,0,1,0,18,2,2,8,2
679,1,1,0,0,135000,0,4,1,1,1,1,0,0,8,2,0,7,2
680,0,0,0,0,180000,4,4,0,1,1,0,1,0,16,2,2,8,2
681,1,0,1,0,180000,4,4,1,1,1,0,0,0,18,2,2,8,1
682,1,0,1,3,157500,4,4,1,1,1,0,0,0,8,5,2,7,1
683,1,1,1,0,157500,0,4,3,2,1,1,0,0,8,1,0,7,2
684,0,0,0,0,193500,4,4,3,2,1,0,0,0,2,2,2,8,1
685,0,0,1,0,270000,0,4,3,1,1,0,0,0,1,1,2,8,1
686,0,0,1,0,157500,0,4,1,1,1,0,1,1,3,2,0,7,2
687,0,0,1,0,135000,2,2,3,5,1,0,1,1,18,1,0,7,2
688,1,0,1,0,360000,0,4,1,1,1,0,0,0,10,2,2,8,1
689,0,0,0,0,157500,0,4,1,1,1,0,0,0,0,2,0,7,1
690,0,0,1,0,121500,0,1,1,1,1,0,1,0,0,2,2,7,2
691,0,0,1,1,135000,0,4,3,1,1,0,0,0,8,2,2,7,1
692,0,0,1,0,211500,1,4,4,1,1,0,0,0,18,1,1,8,1
693,0,0,0,0,202500,4,1,0,1,1,1,1,0,3,2,2,8,3
694,0,0,1,0,202500,4,4,0,1,1,0,0,0,3,2,2,8,1
695,0,0,1,0,112500,4,4,1,1,1,0,0,0,11,2,2,6,1
696,1,1,1,0,225000,4,4,1,1,1,0,0,0,16,2,1,8,1
697,0,1,0,1,157500,0,4,0,1,1,0,0,0,18,3,1,7,1
698,0,0,1,1,157500,4,4,1,1,1,0,0,0,3,3,1,7,1
699,1,1,1,0,270000,0,4,1,1,1,0,1,0,18,2,2,8,2
700,0,0,1,0,157500,4,4,0,1,1,1,1,0,8,2,2,7,3
701,0,0,1,0,450000,4,1,0,1,1,0,0,0,6,2,2,8,1
702,1,1,1,0,180000,4,2,1,1,1,0,1,0,8,2,2,8,2
703,0,0,0,0,112500,0,2,1,1,1,0,1,0,18,2,2,6,2
704,0,0,1,0,360000,2,4,1,1,1,0,0,0,0,2,2,8,1
705,0,0,0,0,247500,0,4,0,1,1,1,1,0,8,2,2,8,3
706,0,0,1,0,67500,1,4,4,1,1,0,1,0,18,1,1,4,2
707,1,0,1,1,225000,2,4,1,1,1,0,0,0,4,3,2,8,1
708,0,0,1,0,112500,4,4,1,1,1,0,1,0,14,2,2,6,2
709,0,0,1,0,225000,2,4,1,1,1,0,0,0,3,2,2,8,1
